,MSSubClass,LotArea,LotShape,Neighborhood,NeighborhoodN,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,SalePrice
517,80,10448,IR1,NWAmes,6,SLvl,6,1972,1972,333,TA,CBlock,TA,Unf,0,689,689,TA,1378,741,2119,0,2,1,TA,7,1,TA,1972,RFn,583,11.97035031
518,60,10208,IR1,NoRidge,3,2Story,7,1996,1997,921,Gd,PConc,Gd,Unf,0,1264,1264,Ex,1277,1067,2344,0,2,1,Gd,7,1,TA,1996,RFn,889,12.4874851
519,60,9531,IR1,CollgCr,1,2Story,6,1998,1998,0,TA,PConc,Gd,GLQ,706,88,794,Ex,882,914,1796,1,2,1,TA,7,0,NA,1998,RFn,546,12.25961341
520,70,10918,Reg,Crawfor,3,2Story,7,1926,2004,0,Gd,BrkTil,Gd,Unf,0,1276,1276,Ex,1276,804,2080,0,1,1,Gd,9,1,Gd,1926,Unf,282,12.36307639
521,190,10800,Reg,OldTown,7,2Story,4,1900,2000,0,TA,BrkTil,NA,NA,0,0,0,TA,694,600,1294,0,2,0,TA,7,0,NA,NA,NA,0,11.57355009
522,20,11988,IR1,NAmes,11,1Story,6,1957,1957,0,TA,CBlock,TA,Rec,777,467,1244,Ex,1244,0,1244,0,1,1,TA,6,1,Gd,1957,Unf,336,11.91839057
523,50,5000,Reg,BrkSide,8,1.5Fin,6,1947,1950,0,TA,CBlock,TA,ALQ,399,605,1004,Ex,1004,660,1664,0,2,0,TA,7,1,Gd,1950,Unf,420,11.97665948
524,60,40094,IR1,Edwards,18,2Story,10,2007,2008,762,Ex,PConc,Ex,GLQ,2260,878,3138,Ex,3138,1538,4676,1,3,1,Ex,11,1,Gd,2007,Fin,884,12.12675884
525,60,11787,IR1,NoRidge,3,2Story,7,1996,1997,594,Gd,PConc,Gd,GLQ,719,660,1379,Ex,1383,1015,2398,1,2,1,Gd,8,1,TA,1996,Fin,834,12.66270604
526,20,7500,Reg,Somerst,5,1Story,7,2005,2005,0,Gd,PConc,Gd,Unf,0,1257,1257,Ex,1266,0,1266,0,2,0,Gd,6,1,TA,2005,Unf,453,12.07823927
527,20,13300,Reg,NAmes,11,1Story,5,1956,2000,0,TA,CBlock,Gd,Rec,377,551,928,TA,928,0,928,0,1,0,TA,4,0,NA,1956,Unf,252,11.7905572
529,30,9098,IR1,Edwards,18,1Story,4,1920,2002,0,TA,BrkTil,TA,ALQ,348,180,528,Ex,605,0,605,1,1,0,TA,5,0,NA,NA,NA,0,11.36210258
530,20,32668,IR1,Crawfor,3,1Story,6,1957,1975,NA,Gd,PConc,TA,Rec,1219,816,2035,TA,2515,0,2515,1,3,0,TA,9,1,TA,1975,RFn,484,12.20918779
531,80,10200,Reg,Timber,17,SLvl,6,1988,1989,219,Gd,CBlock,Gd,GLQ,783,678,1461,Ex,1509,0,1509,1,2,0,Gd,5,1,Fa,1988,RFn,600,12.07254125
532,70,6155,IR1,BrkSide,8,2Story,6,1920,1999,0,TA,BrkTil,Fa,Unf,0,611,611,Ex,751,611,1362,0,2,0,TA,6,0,NA,1920,Fin,502,11.75978554
533,20,7200,Reg,NAmes,11,1Story,5,1955,2007,0,TA,Slab,NA,NA,0,0,0,Ex,827,0,827,0,1,0,TA,5,1,Po,1967,Unf,392,11.58524613
535,60,9056,IR1,Gilbert,19,2Story,8,2004,2004,0,Gd,PConc,Ex,Unf,0,707,707,Ex,707,707,1414,0,2,1,Gd,6,1,Gd,2004,Fin,403,12.08953883
536,190,7000,Reg,Edwards,18,2Story,5,1910,1991,0,TA,CBlock,Gd,GLQ,969,148,1117,TA,820,527,1347,1,1,0,TA,5,0,NA,NA,NA,0,11.58524613
537,60,8924,IR1,CollgCr,1,2Story,7,1998,1999,0,TA,PConc,Gd,Unf,0,880,880,Ex,880,844,1724,0,2,1,Gd,8,0,NA,1998,Fin,527,12.14419724
538,20,12735,IR1,NAmes,11,1Story,4,1972,1972,0,TA,CBlock,TA,BLQ,600,264,864,TA,864,0,864,0,1,0,TA,5,0,NA,1980,Unf,576,11.6195352
539,20,11553,IR1,Sawyer,9,1Story,5,1968,1968,188,TA,CBlock,TA,BLQ,673,378,1051,TA,1159,0,1159,0,1,1,TA,7,1,Fa,1968,Unf,336,11.97035031
540,20,11423,Reg,CollgCr,1,1Story,8,2001,2002,479,Gd,PConc,Gd,GLQ,1358,223,1581,Ex,1601,0,1601,1,2,0,Gd,6,1,TA,2001,RFn,670,12.51355735
541,20,14601,Reg,Timber,17,1Story,9,2006,2006,584,Ex,PConc,Ex,GLQ,1260,578,1838,Ex,1838,0,1838,1,2,0,Ex,8,1,Gd,2006,Fin,765,12.66032792
542,60,11000,Reg,NoRidge,3,2Story,8,2000,2000,72,Gd,PConc,Gd,Unf,0,969,969,Ex,997,1288,2285,0,2,1,Gd,8,1,TA,2000,Fin,648,12.42118403
543,20,10140,Reg,NWAmes,6,1Story,7,1998,1999,0,Gd,PConc,Ex,LwQ,144,379,1650,Ex,1680,0,1680,1,2,0,Gd,7,1,TA,1998,Fin,583,12.27022047
544,120,4058,Reg,NAmes,11,SFoyer,7,1998,1998,182,TA,PConc,Gd,GLQ,584,0,723,Ex,767,0,767,1,1,0,TA,4,0,NA,1998,Fin,367,11.79810441
545,60,17104,IR1,Gilbert,19,2Story,7,2006,2006,0,Gd,PConc,Gd,GLQ,554,100,654,Ex,664,832,1496,1,2,1,Gd,7,1,Gd,2006,RFn,426,12.09884928
546,50,13837,IR1,NWAmes,6,1.5Fin,7,1988,1988,178,Gd,PConc,Gd,GLQ,1002,0,1204,Gd,1377,806,2183,0,2,1,Gd,9,0,NA,1988,Unf,786,12.34147728
547,50,8737,IR1,BrkSide,8,1.5Fin,6,1923,1950,0,TA,BrkTil,Gd,Rec,300,765,1065,Ex,915,720,1635,0,1,1,TA,6,1,Gd,1950,Unf,440,12.25486281
548,85,7244,Reg,Mitchel,4,SFoyer,5,1970,1970,0,TA,CBlock,Gd,ALQ,619,149,768,Ex,768,0,768,1,1,0,TA,5,0,NA,1987,Unf,624,11.77143616
549,20,8235,IR1,OldTown,7,1Story,5,1955,1995,0,TA,CBlock,TA,LwQ,180,0,825,TA,825,0,825,1,1,0,TA,4,0,NA,1963,RFn,720,11.73606902
550,60,9375,Reg,Somerst,5,2Story,7,2003,2004,0,Gd,PConc,Gd,Unf,0,912,912,Ex,912,1182,2094,0,2,1,Gd,8,1,Gd,2003,Fin,615,12.47990931
551,120,4043,Reg,NPkVill,20,1Story,6,1977,1977,0,TA,CBlock,Gd,ALQ,559,510,1069,TA,1069,0,1069,0,2,0,TA,4,0,NA,1977,RFn,440,11.8493977
552,20,6000,Reg,OldTown,7,1Story,5,1957,1957,0,TA,CBlock,TA,Rec,308,620,928,Gd,928,0,928,0,1,0,TA,5,0,NA,1957,Fin,288,11.6307085
553,20,11146,IR1,NridgHt,10,1Story,8,2006,2006,250,Gd,PConc,Ex,Unf,0,1709,1709,Ex,1717,0,1717,0,2,0,Gd,7,1,Gd,2006,RFn,908,12.45097769
554,20,8777,Reg,Edwards,18,1Story,4,1949,2003,0,TA,CBlock,NA,NA,0,0,0,Ex,1126,0,1126,0,2,0,Gd,5,0,NA,2002,Fin,520,11.58988651
555,60,10625,Reg,NridgHt,10,2Story,7,2003,2004,292,Gd,PConc,Gd,GLQ,866,132,998,Ex,1006,1040,2046,1,2,1,Gd,8,1,Gd,2003,RFn,871,12.55672952
556,45,6380,Reg,BrkSide,8,1.5Unf,5,1922,1950,0,TA,BrkTil,TA,Unf,0,993,993,TA,1048,0,1048,0,1,0,TA,5,1,Gd,1922,Unf,280,11.6351431
557,20,14850,IR1,NAmes,11,1Story,5,1957,1957,0,TA,CBlock,TA,Rec,895,197,1092,TA,1092,0,1092,1,1,0,TA,6,1,TA,1957,Fin,299,11.85651517
558,50,11040,Reg,IDOTRR,13,1.5Fin,4,1920,1950,0,TA,CBlock,TA,Rec,637,0,637,Gd,897,439,1336,0,1,1,TA,7,0,NA,1994,Unf,570,11.58988651
559,60,21872,IR2,Gilbert,19,2Story,7,1996,1997,0,TA,PConc,Gd,GLQ,604,125,729,Ex,729,717,1446,0,2,1,TA,6,1,TA,1996,Unf,406,12.07254125
560,120,3196,Reg,Blmngtn,22,1Story,7,2003,2004,18,Gd,PConc,Gd,Unf,0,1374,1374,Ex,1557,0,1557,0,2,0,Gd,7,1,TA,2003,Fin,420,12.36307639
561,20,11341,IR1,Sawyer,9,1Story,5,1957,1996,180,TA,CBlock,Gd,ALQ,1302,90,1392,TA,1392,0,1392,1,1,1,TA,5,1,Gd,1957,Unf,528,11.70766954
562,20,10010,Reg,Mitchel,4,1Story,5,1974,1975,0,TA,CBlock,Gd,ALQ,1071,195,1389,Gd,1389,0,1389,1,1,0,TA,6,1,TA,1975,RFn,418,12.04355372
563,30,13907,Reg,Edwards,18,1Story,5,1940,1969,0,TA,CBlock,TA,BLQ,290,706,996,Ex,996,0,996,1,1,0,TA,6,1,Gd,NA,NA,0,11.58988651
564,50,21780,Reg,Edwards,18,1.5Fin,6,1918,1950,0,TA,BrkTil,Gd,Unf,0,1163,1163,Ex,1163,511,1674,0,2,0,TA,8,1,Gd,1955,Fin,396,12.1281111
565,60,13346,IR1,NoRidge,3,2Story,7,1992,2000,0,Gd,PConc,Gd,GLQ,728,367,1095,Ex,1166,1129,2295,1,2,1,Gd,9,1,TA,1992,RFn,590,12.49874226
566,70,6858,Reg,SWISU,24,2Story,6,1915,1950,0,TA,PConc,Gd,Unf,0,806,806,TA,841,806,1647,1,1,1,Fa,6,0,NA,1920,Unf,216,11.75978554
567,60,11198,IR1,StoneBr,21,2Story,9,2005,2007,245,Gd,PConc,Gd,Unf,0,1122,1122,Ex,1134,1370,2504,0,2,1,Ex,11,1,Gd,2005,Fin,656,12.69158046
568,20,10171,IR1,NridgHt,10,1Story,7,2004,2004,168,Gd,PConc,Gd,GLQ,2,1515,1517,Ex,1535,0,1535,0,2,0,Gd,7,0,NA,2004,RFn,532,12.27373129
569,50,12327,IR1,SawyerW,16,1.5Fin,8,1983,2009,0,Gd,CBlock,Gd,GLQ,1441,55,1496,Ex,1496,636,2132,1,1,1,Gd,5,1,Gd,1983,Fin,612,12.66539443
570,90,7032,IR1,NAmes,11,SFoyer,5,1979,1979,0,TA,CBlock,Gd,GLQ,943,0,943,TA,943,0,943,1,1,0,TA,4,1,TA,1979,Unf,600,11.820116
571,90,13101,IR1,NAmes,11,1Story,5,1965,1965,108,TA,CBlock,TA,LwQ,231,1497,1728,TA,1728,0,1728,0,2,0,TA,10,0,NA,1987,Unf,576,11.86779879
572,20,7332,Reg,NAmes,11,1Story,6,1959,1959,207,TA,CBlock,TA,BLQ,414,450,864,Ex,864,0,864,1,1,0,Gd,4,0,NA,1959,Unf,288,11.69524702
573,60,13159,IR1,Timber,17,2Story,7,2009,2009,0,TA,PConc,Ex,Unf,0,846,846,Gd,846,846,1692,0,2,1,Gd,6,0,NA,2009,RFn,650,12.32163099
574,80,9967,IR1,Gilbert,19,SLvl,7,2000,2000,0,TA,PConc,Gd,Unf,0,384,384,Ex,774,656,1430,0,2,1,TA,8,1,TA,2000,RFn,400,12.04355372
575,80,10500,Reg,NAmes,11,SLvl,5,1971,2005,82,TA,CBlock,TA,ALQ,349,23,372,TA,576,533,1109,0,1,0,TA,5,0,NA,1971,Unf,288,11.84222921
576,50,8480,Reg,NAmes,11,1.5Fin,5,1947,1950,0,TA,CBlock,TA,Rec,442,390,832,TA,832,384,1216,0,1,0,TA,6,0,NA,1947,Unf,336,11.68266824
577,50,6292,Reg,SWISU,24,1.5Fin,7,1928,1950,0,TA,BrkTil,TA,Unf,0,861,861,Gd,877,600,1477,0,2,0,TA,6,1,Gd,1928,Unf,216,11.88448902
578,80,11777,IR1,Sawyer,9,SLvl,5,1966,1966,97,TA,CBlock,TA,LwQ,328,285,1164,Ex,1320,0,1320,1,1,0,TA,6,1,Fa,1966,RFn,564,12.01066585
579,160,3604,Reg,Somerst,5,2Story,7,2007,2007,0,Gd,PConc,Gd,Unf,0,689,689,Ex,703,689,1392,0,2,0,Gd,5,0,NA,2007,Unf,540,11.8913619
580,50,12150,Reg,OldTown,7,1.5Fin,5,1954,1954,335,TA,BrkTil,TA,Unf,0,1050,1050,Ex,1050,745,1795,0,2,0,TA,7,0,NA,1954,Unf,352,11.78676213
581,20,14585,IR1,NAmes,11,1Story,6,1960,1987,85,TA,CBlock,TA,BLQ,594,331,1144,Ex,1429,0,1429,0,1,0,Gd,7,1,Gd,1960,Unf,572,12.11121236
582,20,12704,Reg,NridgHt,10,1Story,8,2008,2009,306,Ex,PConc,Ex,Unf,0,2042,2042,Ex,2042,0,2042,0,2,1,Ex,8,1,Gd,2009,RFn,1390,12.4423022
583,90,11841,Reg,Edwards,18,SFoyer,6,1990,1990,104,TA,CBlock,Gd,GLQ,816,0,816,TA,816,0,816,1,1,0,TA,5,0,NA,NA,NA,0,11.68266824
584,75,13500,Reg,OldTown,7,2.5Unf,10,1893,2000,0,Ex,BrkTil,TA,Unf,0,1237,1237,Gd,1521,1254,2775,0,3,1,Gd,9,1,Gd,1988,Unf,880,12.69158046
585,50,6120,Reg,BrkSide,8,1.5Fin,4,1935,1995,0,TA,BrkTil,TA,Unf,0,884,884,Ex,989,584,1573,0,1,0,Gd,6,0,NA,1935,Unf,240,11.79810441
586,20,11443,Reg,Timber,17,1Story,8,2005,2006,208,Gd,PConc,Ex,GLQ,1460,408,1868,Ex,2028,0,2028,1,2,0,Gd,7,1,Gd,2005,RFn,880,12.82098798
587,30,10267,Reg,BrkSide,8,1Story,6,1918,2000,0,TA,BrkTil,TA,Rec,210,0,816,Ex,838,0,838,1,1,0,Fa,5,0,NA,1961,Fin,275,11.77528973
588,85,8740,IR1,Sawyer,9,SFoyer,5,1982,1982,0,TA,CBlock,TA,ALQ,672,168,840,TA,860,0,860,1,1,0,TA,4,0,NA,1996,Unf,528,11.8277362
589,20,25095,IR1,ClearCr,15,1Story,5,1968,2003,0,TA,CBlock,TA,GLQ,1324,113,1437,Ex,1473,0,1473,2,1,0,Ex,5,1,Gd,1968,Unf,452,11.87059991
590,40,9100,Reg,BrkSide,8,1Story,5,1930,1960,0,TA,BrkTil,TA,Unf,0,742,742,TA,779,0,935,0,1,0,TA,4,0,NA,1988,Unf,308,11.2835123
591,60,8320,Reg,CollgCr,1,2Story,7,2004,2004,0,Gd,PConc,Gd,GLQ,490,280,770,Ex,770,812,1582,0,2,1,Gd,6,0,NA,2004,RFn,520,12.13296417
593,20,6600,Reg,Mitchel,4,1Story,5,1982,2003,0,TA,PConc,TA,GLQ,816,0,816,Ex,816,0,816,1,1,0,TA,4,0,NA,1985,Fin,816,11.83500896
594,120,4435,Reg,CollgCr,1,1Story,6,2003,2003,170,Gd,PConc,Gd,GLQ,685,163,848,Ex,848,0,848,1,1,0,Gd,4,0,NA,2003,Fin,420,11.8493977
595,20,7990,IR1,CollgCr,1,1Story,5,1975,1975,0,TA,CBlock,Gd,Unf,0,924,924,TA,924,0,924,0,1,0,TA,5,0,NA,1981,Unf,280,11.60823564
596,20,11302,IR1,StoneBr,21,1Story,8,2005,2006,238,Gd,PConc,Gd,GLQ,1422,392,1814,Ex,1826,0,1826,1,2,0,Gd,7,1,TA,2005,Fin,758,12.67294638
597,70,3600,Reg,OldTown,7,2Story,6,1910,1993,0,TA,CBlock,TA,Unf,0,684,684,Ex,684,684,1368,0,1,0,TA,7,0,NA,1930,Unf,216,11.64836504
598,120,3922,Reg,Blmngtn,22,1Story,7,2006,2007,72,Gd,PConc,Ex,Unf,0,1258,1258,Ex,1402,0,1402,0,0,2,Gd,7,1,Gd,2006,Fin,648,12.17664898
599,20,12984,Reg,Crawfor,3,1Story,5,1977,1977,459,TA,CBlock,Gd,ALQ,1283,0,1430,Ex,1647,0,1647,1,2,0,Gd,7,1,TA,1977,Fin,621,12.28995413
600,160,1950,Reg,Blueste,0,2Story,6,1980,1980,0,TA,CBlock,Gd,LwQ,81,23,716,TA,716,840,1556,1,2,1,TA,6,1,TA,1980,Fin,452,11.92503512
601,60,10927,Reg,NridgHt,10,2Story,8,2005,2005,280,Gd,PConc,Gd,GLQ,546,512,1058,Ex,1058,846,1904,1,2,1,Ex,8,1,Gd,2003,Fin,736,12.52452638
602,50,9000,Reg,IDOTRR,13,1.5Fin,6,1937,1950,0,TA,PConc,TA,Unf,0,780,780,TA,780,595,1375,0,1,1,Gd,6,1,Gd,1979,Unf,544,11.85651517
603,60,10041,IR1,SawyerW,16,2Story,8,1992,1992,0,Gd,PConc,Gd,GLQ,789,119,908,Ex,927,988,1915,1,2,1,Gd,8,1,TA,1992,Fin,506,12.30138283
604,160,3182,Reg,Somerst,5,2Story,7,2004,2005,0,Gd,PConc,Gd,Unf,0,600,600,Ex,600,600,1200,0,2,1,Gd,4,0,NA,2004,RFn,480,11.92503512
605,20,12803,IR1,CollgCr,1,1Story,7,2002,2002,99,Gd,PConc,Gd,GLQ,922,572,1494,Ex,1494,0,1494,1,2,0,Gd,6,1,TA,2002,RFn,530,12.30591798
606,60,13600,Reg,NAmes,11,2Story,7,1965,1990,176,TA,CBlock,TA,BLQ,454,314,768,TA,1186,800,1986,0,2,1,TA,7,1,Fa,1965,Unf,486,12.23076526
607,20,12464,IR2,CollgCr,1,1Story,5,1996,1996,0,TA,PConc,Gd,GLQ,732,308,1040,Gd,1040,0,1040,1,1,0,Gd,6,0,NA,2000,Unf,576,11.9316358
608,20,7800,Reg,Edwards,18,2Story,5,1948,2002,0,TA,CBlock,TA,GLQ,603,293,896,Ex,1112,896,2008,1,3,0,Ex,8,0,NA,1948,Unf,230,12.32385568
609,70,12168,Reg,Crawfor,3,2Story,8,1934,1998,0,TA,PConc,Gd,BLQ,428,537,965,TA,1940,1254,3194,0,2,1,TA,10,1,Gd,1934,Unf,380,12.79135618
610,20,7943,Reg,Sawyer,9,1Story,4,1961,1961,192,TA,CBlock,TA,Rec,903,126,1029,Gd,1029,0,1029,1,1,0,TA,5,0,NA,1961,Unf,261,11.68266824
611,60,11050,Reg,CollgCr,1,2Story,9,2000,2000,204,Gd,PConc,Ex,GLQ,904,536,1440,Ex,1476,677,2153,1,2,1,Ex,8,1,Ex,2000,Fin,736,12.65395847
612,80,10395,IR1,NWAmes,6,SLvl,6,1978,1978,233,TA,CBlock,Gd,ALQ,605,427,1032,TA,1032,0,1032,0,2,0,TA,6,1,TA,1978,Unf,564,11.90496755
613,60,11885,Reg,CollgCr,1,2Story,8,2001,2001,108,Gd,PConc,Gd,GLQ,990,309,1299,Ex,1299,573,1872,1,2,1,Ex,7,1,TA,2001,RFn,531,12.47418956
614,20,8402,Reg,Mitchel,4,1Story,5,2007,2007,0,TA,PConc,Gd,ALQ,206,914,1120,Ex,1120,0,1120,0,1,0,TA,6,0,NA,NA,NA,0,11.89818787
616,85,8800,Reg,NAmes,11,SFoyer,6,1963,1963,156,TA,PConc,TA,GLQ,763,173,936,Ex,1054,0,1054,1,1,0,Gd,6,0,NA,1963,RFn,480,11.8313792
617,60,7861,IR1,Gilbert,19,2Story,6,2002,2003,0,Gd,PConc,Gd,GLQ,457,326,783,Ex,807,702,1509,1,2,1,Gd,7,1,Gd,2002,Fin,393,12.11833373
618,45,7227,Reg,NAmes,11,1.5Unf,6,1954,1954,0,TA,CBlock,TA,Unf,0,832,832,Gd,832,0,832,0,1,0,Gd,4,0,NA,1962,Unf,528,11.56646623
619,20,11694,Reg,NridgHt,10,1Story,9,2007,2007,452,Ex,PConc,Ex,GLQ,48,1774,1822,Ex,1828,0,1828,0,2,0,Gd,9,1,Gd,2007,Unf,774,12.65973409
620,60,12244,Reg,Timber,17,2Story,8,2003,2003,226,Gd,PConc,Gd,GLQ,871,611,1482,Ex,1482,780,2262,1,2,1,Gd,10,1,Gd,2003,Fin,749,12.62806706
622,60,10800,Reg,NWAmes,6,2Story,6,1974,1997,0,TA,CBlock,TA,ALQ,956,384,1522,TA,1548,1066,2614,0,2,1,TA,9,1,TA,1974,RFn,624,12.3883942
623,20,7064,Reg,Sawyer,9,1Story,5,1977,1977,153,TA,CBlock,TA,BLQ,560,420,980,TA,980,0,980,0,1,0,TA,6,0,NA,1986,Unf,484,11.81303006
624,160,2117,Reg,Somerst,5,2Story,6,2000,2000,513,Gd,PConc,Gd,GLQ,420,336,756,Ex,756,756,1512,0,2,1,Gd,4,1,TA,2000,Unf,440,12.03469103
625,60,10400,Reg,NWAmes,6,2Story,6,1972,1972,288,TA,CBlock,TA,Rec,247,485,732,Gd,1012,778,1790,1,1,2,TA,8,1,TA,1972,RFn,484,12.01460943
626,20,10000,IR1,NAmes,11,1Story,6,1962,1962,261,TA,CBlock,TA,Unf,0,1116,1116,TA,1116,0,1116,0,1,1,TA,5,0,NA,1962,Unf,440,11.98292909
627,20,12342,IR1,NAmes,11,1Story,5,1960,1978,0,TA,CBlock,TA,Unf,0,978,978,TA,1422,0,1422,0,1,0,TA,6,1,TA,1960,RFn,286,11.84868316
628,80,9600,Reg,NAmes,11,SLvl,6,1955,1972,164,TA,CBlock,TA,BLQ,674,350,1156,Ex,1520,0,1520,1,1,0,TA,7,1,Gd,1955,RFn,364,11.9381932
629,60,11606,IR1,NAmes,11,2Story,5,1969,1969,192,TA,PConc,Gd,Rec,650,390,1040,TA,1040,1040,2080,0,1,2,Fa,9,1,TA,1969,Unf,504,11.81303006
630,80,9020,Reg,NAmes,11,SLvl,6,1964,1964,259,TA,CBlock,TA,GLQ,624,288,1248,TA,1350,0,1350,1,1,1,TA,6,0,NA,1964,RFn,520,12.03469103
631,70,9000,Reg,OldTown,7,2Story,5,1880,1991,0,TA,BrkTil,Fa,Unf,0,636,636,TA,1089,661,1750,0,1,0,Ex,8,0,NA,1937,Unf,240,11.72803684
632,120,4590,Reg,NridgHt,10,1Story,8,2006,2006,108,Gd,PConc,Gd,GLQ,24,1530,1554,Ex,1554,0,1554,0,2,0,Gd,6,1,Gd,2006,RFn,627,12.25247902
633,20,11900,Reg,NWAmes,6,1Story,7,1977,1977,209,TA,CBlock,TA,ALQ,822,564,1386,TA,1411,0,1411,0,2,0,TA,6,1,TA,1977,Fin,544,11.32055357
634,20,9250,Reg,NAmes,11,1Story,5,1954,2005,0,TA,CBlock,TA,BLQ,480,108,1056,TA,1056,0,1056,0,1,0,TA,6,0,NA,1954,Unf,260,11.84510278
635,90,6979,Reg,OldTown,7,SFoyer,6,1980,1980,0,TA,CBlock,TA,GLQ,1056,0,1056,Gd,1056,0,1056,2,0,0,TA,4,0,NA,1980,Unf,576,11.87756858
636,190,10896,Reg,SWISU,24,2.5Fin,6,1914,1995,0,Fa,CBlock,TA,LwQ,256,1184,1440,Ex,1440,1440,3395,0,2,0,Fa,14,0,NA,NA,NA,0,12.20607265
638,190,6000,Reg,OldTown,7,1.5Fin,5,1954,1954,0,TA,CBlock,TA,Unf,0,811,811,TA,811,576,1387,0,2,0,Gd,7,0,NA,1954,Unf,256,11.44035477
639,30,8777,Reg,Edwards,18,1Story,5,1910,1950,0,TA,CBlock,Fa,Unf,0,796,796,Gd,796,0,796,0,1,0,TA,4,0,NA,NA,NA,0,11.35040654
640,120,3982,Reg,Blmngtn,22,1Story,8,2006,2006,0,Gd,PConc,Gd,GLQ,1154,366,1520,Ex,1567,0,1567,1,2,0,Ex,7,1,Gd,2006,Fin,648,12.48582713
641,120,12677,IR1,NridgHt,10,1Story,8,2003,2004,472,Ex,PConc,Ex,GLQ,1218,300,1518,Ex,1518,0,1518,0,1,1,Ex,6,1,Gd,2003,RFn,588,12.52088339
642,60,7050,Reg,Somerst,5,2Story,7,2001,2001,0,Gd,PConc,Gd,GLQ,738,319,1057,Ex,1057,872,1929,1,2,1,Gd,7,1,TA,2001,Fin,650,12.32829028
643,80,13860,Reg,NAmes,11,SLvl,8,1972,1995,0,Gd,CBlock,Gd,GLQ,1410,542,1952,Gd,2000,704,2704,1,2,1,Ex,9,1,TA,1972,Fin,538,12.7512997
644,60,10793,Reg,NWAmes,6,2Story,5,1969,1969,263,TA,CBlock,TA,Rec,493,0,780,Ex,780,840,1620,0,2,1,TA,7,0,NA,1969,Fin,462,11.9316358
645,20,9187,Reg,Somerst,5,1Story,9,2009,2009,162,Ex,PConc,Ex,GLQ,1121,645,1766,Ex,1766,0,1766,1,2,1,Ex,7,1,Gd,2009,Fin,478,12.82362845
646,20,10530,IR1,NAmes,11,1Story,6,1971,1971,0,TA,CBlock,TA,ALQ,282,664,981,TA,981,0,981,1,1,1,TA,5,0,NA,1979,Unf,576,11.87234663
647,20,7200,Reg,NAmes,11,1Story,5,1950,1950,0,TA,CBlock,NA,NA,0,0,0,Gd,1048,0,1048,0,1,0,TA,7,0,NA,1950,Unf,420,11.49577931
648,20,10452,IR1,Edwards,18,1Story,6,1953,1953,216,TA,CBlock,TA,Rec,500,594,1094,Ex,1094,0,1094,0,1,0,TA,5,1,Gd,1953,RFn,495,11.9511804
649,60,7700,Reg,NAmes,11,2Story,6,1966,1966,351,TA,CBlock,TA,Unf,0,756,756,TA,1051,788,1839,0,1,1,TA,7,1,TA,1966,Unf,442,11.9511804
650,180,1936,Reg,MeadowV,14,SFoyer,4,1970,1970,0,TA,CBlock,Gd,BLQ,131,0,630,Gd,630,0,630,1,1,0,TA,3,0,NA,NA,NA,0,11.34450681
651,60,8125,Reg,Somerst,5,2Story,7,2007,2007,NA,Gd,PConc,Gd,Unf,0,813,813,Ex,822,843,1665,0,2,1,Gd,7,0,NA,2007,RFn,562,12.2353887
652,70,9084,Reg,Edwards,18,2Story,4,1940,1950,0,TA,CBlock,TA,Unf,0,755,755,TA,755,755,1510,1,1,0,TA,7,1,Gd,1940,Unf,296,11.58988651
653,60,8750,Reg,CollgCr,1,2Story,7,1996,1996,0,Gd,PConc,Gd,Unf,0,880,880,Ex,909,807,1716,0,2,1,Gd,7,1,TA,1996,RFn,512,12.16002871
654,50,10320,Reg,IDOTRR,13,1.5Fin,6,1906,1995,0,TA,CBlock,TA,Unf,0,756,756,Ex,756,713,1469,0,1,0,TA,7,0,NA,1906,Unf,216,11.81303006
655,20,10437,IR1,NoRidge,3,1Story,8,1995,1995,660,Gd,PConc,Gd,GLQ,1696,413,2109,Ex,2113,0,2113,1,2,1,Gd,7,1,TA,1995,Fin,839,12.76568843
656,160,1680,Reg,BrDale,23,2Story,6,1971,1971,381,TA,CBlock,TA,Unf,0,525,525,TA,525,567,1092,0,1,1,TA,6,0,NA,1971,Unf,264,11.38509209
657,20,10007,IR1,NAmes,11,1Story,5,1959,2006,54,Gd,CBlock,TA,ALQ,806,247,1053,Ex,1053,0,1053,1,1,1,Gd,5,0,NA,1959,RFn,312,11.88793137
658,70,7200,Reg,Crawfor,3,2Story,7,1931,2000,0,TA,BrkTil,Gd,Unf,0,776,776,TA,851,651,1502,0,1,1,TA,6,1,Gd,1931,RFn,270,11.91170158
659,50,17503,Reg,NAmes,11,1.5Fin,6,1948,1950,0,TA,CBlock,TA,Unf,0,912,912,TA,912,546,1458,0,1,0,TA,6,1,Gd,1948,Unf,330,11.48760766
660,20,9937,Reg,Edwards,18,1Story,5,1964,1999,0,TA,PConc,TA,BLQ,637,849,1486,Ex,1486,0,1486,1,1,0,TA,7,0,NA,1968,Fin,480,12.02574909
661,60,12384,Reg,NWAmes,6,2Story,7,1976,1976,233,TA,CBlock,Gd,Unf,0,793,793,TA,1142,793,1935,0,2,1,TA,7,1,TA,1976,RFn,550,12.19551713
